"week_end","pruid","prename","vaccine_group","product_name","numtotal_totaldoses_admin","numtotal_dose1_admin","numtotal_dose2_admin","numtotal_dose3_admin","numtotal_dose4_admin","numtotal_dose5._admin","numtotal_dosenotreported_admin","log_total_doses"
"2021-08-28",59,"British Columbia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",385933,277468,108421,44,0,0,0,12.8634190582515
"2021-08-28",59,"British Columbia","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-08-28",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",5240485,2789600,2450643,242,0,0,0,15.471924609266
"2021-08-28",59,"British Columbia","Total","Total",7416574,3885482,3530677,415,0,0,0,15.8192277834483
"2021-08-28",59,"British Columbia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-08-28",59,"British Columbia","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-08-28",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax",61347,31316,30031,0,0,0,0,11.0243015491879
"2021-08-28",60,"Yukon","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-08-28",60,"Yukon","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-08-28",60,"Yukon","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",4136,2177,1959,0,0,0,0,8.32748441618826
"2021-08-28",60,"Yukon","Total","Total",65483,33493,31990,0,0,0,0,11.0895458459518
"2021-08-28",60,"Yukon","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-08-28",60,"Yukon","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-08-28",61,"Northwest Territories","Moderna Spikevax formulations","Moderna Spikevax",60999,31494,29498,7,0,0,0,11.0186127495785
"2021-08-28",61,"Northwest Territories","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-08-28",61,"Northwest Territories","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-08-28",61,"Northwest Territories","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",6087,3122,2965,0,0,0,0,8.71391062849392
"2021-08-28",61,"Northwest Territories","Total","Total",67086,34616,32463,7,0,0,0,11.1137306573754
"2021-08-28",61,"Northwest Territories","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-08-28",61,"Northwest Territories","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-08-28",62,"Nunavut","Moderna Spikevax formulations","Moderna Spikevax",39383,20435,18948,0,0,0,0,10.5810895300939
"2021-08-28",62,"Nunavut","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-08-28",62,"Nunavut","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-08-28",62,"Nunavut","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",5200,2753,2447,0,0,0,0,8.55641390456952
"2021-08-28",62,"Nunavut","Total","Total",44583,23188,21395,0,0,0,0,10.7051078994267
"2021-08-28",62,"Nunavut","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-08-28",62,"Nunavut","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-04",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax",13192599,4374427,6061058,5407,1,0,2751706,16.3951665484976
"2021-09-04",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",1,"Canada","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",2798519,1698321,404119,58,0,0,696021,14.8446009066419
"2021-09-04",1,"Canada","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",1,"Canada","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",37668256,15588403,13021396,31722,3,0,9026732,17.4443282818086
"2021-09-04",1,"Canada","Total","Total",53661985,21662371,19487641,37187,4,0,12474782,17.7982153944505
"2021-09-04",1,"Canada","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",1,"Canada","Unknown","Unknown",2611,1220,1068,0,0,0,323,7.86748856869913
"2021-09-04",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax",240492,86554,153938,0,0,0,0,12.3904421039414
"2021-09-04",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",10,"Newfoundland and Labrador","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",27260,26894,366,0,0,0,0,10.2131757052505
"2021-09-04",10,"Newfoundland and Labrador","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",522496,305430,217066,0,0,0,0,13.1663726072894
"2021-09-04",10,"Newfoundland and Labrador","Total","Total",790248,418878,371370,0,0,0,0,13.58010209923
"2021-09-04",10,"Newfoundland and Labrador","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",10,"Newfoundland and Labrador","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-04",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax",57849,28127,29722,0,0,0,0,10.9655914463877
"2021-09-04",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",11,"Prince Edward Island","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",5895,5284,611,0,0,0,0,8.68185981297147
"2021-09-04",11,"Prince Edward Island","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",179168,93971,85197,0,0,0,0,12.0960791921486
"2021-09-04",11,"Prince Edward Island","Total","Total",242912,127382,115530,0,0,0,0,12.4004545168165
"2021-09-04",11,"Prince Edward Island","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",11,"Prince Edward Island","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-04",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax",429465,145894,283571,0,0,0,0,12.9702955269812
"2021-09-04",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",12,"Nova Scotia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",59864,59009,855,0,0,0,0,10.9998306017602
"2021-09-04",12,"Nova Scotia","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",964271,553892,410379,0,0,0,0,13.7791276544177
"2021-09-04",12,"Nova Scotia","Total","Total",1454296,759126,695170,0,0,0,0,14.1900324926979
"2021-09-04",12,"Nova Scotia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",12,"Nova Scotia","Unknown","Unknown",696,331,365,0,0,0,0,6.54534966033442
"2021-09-04",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",24,"Quebec","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",24,"Quebec","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax",5394518,2001918,3392600,0,0,0,0,15.5008938106998
"2021-09-04",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",35,"Ontario","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",1087865,864716,223149,0,0,0,0,13.899727617817
"2021-09-04",35,"Ontario","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",14346223,7967786,6378437,0,0,0,0,16.4789972599503
"2021-09-04",35,"Ontario","Total","Total",20828606,10834420,9994186,0,0,0,0,16.8518378882901
"2021-09-04",35,"Ontario","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",35,"Ontario","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-04",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax",528486,361479,166952,54,1,0,0,13.1777715938753
"2021-09-04",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",46,"Manitoba","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",85577,79641,5936,0,0,0,0,11.357171834437
"2021-09-04",46,"Manitoba","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1299531,753495,545987,46,3,0,0,14.0775139881081
"2021-09-04",46,"Manitoba","Total","Total",1913594,1194615,718875,100,4,0,0,14.464493707282
"2021-09-04",46,"Manitoba","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",46,"Manitoba","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-04",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax",335444,152112,180959,2373,0,0,0,12.7232103064098
"2021-09-04",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",47,"Saskatchewan","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",91046,74297,16749,0,0,0,0,11.4191201522852
"2021-09-04",47,"Saskatchewan","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1075748,560216,503201,12331,0,0,0,13.8885267915311
"2021-09-04",47,"Saskatchewan","Total","Total",1502238,786625,700909,14704,0,0,0,14.2224665541463
"2021-09-04",47,"Saskatchewan","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",47,"Saskatchewan","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-04",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax",1163069,567020,593345,2704,0,0,0,13.9665727590616
"2021-09-04",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",48,"Alberta","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",307994,266650,41331,13,0,0,0,12.6378355812465
"2021-09-04",48,"Alberta","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",4180867,2105169,2056676,19022,0,0,0,15.2460291992611
"2021-09-04",48,"Alberta","Total","Total",5651930,2938839,2691352,21739,0,0,0,15.5475076377134
"2021-09-04",48,"Alberta","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",48,"Alberta","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-04",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax",1820366,829921,990262,183,0,0,0,14.4145481377364
"2021-09-04",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",59,"British Columbia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",386097,277499,108553,45,0,0,0,12.8638439122144
"2021-09-04",59,"British Columbia","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",5291659,2812063,2479273,323,0,0,0,15.481642365255
"2021-09-04",59,"British Columbia","Total","Total",7498122,3919483,3578088,551,0,0,0,15.8301631471512
"2021-09-04",59,"British Columbia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",59,"British Columbia","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-04",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax",61525,31388,30137,0,0,0,0,11.0271988752593
"2021-09-04",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",60,"Yukon","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-09-04",60,"Yukon","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",60,"Yukon","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",4239,2217,2022,0,0,0,0,8.35208267135264
"2021-09-04",60,"Yukon","Total","Total",65764,33605,32159,0,0,0,0,11.0938278551308
"2021-09-04",60,"Yukon","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",60,"Yukon","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-04",61,"Northwest Territories","Moderna Spikevax formulations","Moderna Spikevax",61447,31701,29653,93,0,0,0,11.0259302936234
"2021-09-04",61,"Northwest Territories","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",61,"Northwest Territories","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-09-04",61,"Northwest Territories","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",61,"Northwest Territories","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",6202,3182,3020,0,0,0,0,8.7326270996604
"2021-09-04",61,"Northwest Territories","Total","Total",67649,34883,32673,93,0,0,0,11.1220878515237
"2021-09-04",61,"Northwest Territories","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",61,"Northwest Territories","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-04",62,"Nunavut","Moderna Spikevax formulations","Moderna Spikevax",39600,20542,19058,0,0,0,0,10.5865843972426
"2021-09-04",62,"Nunavut","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-04",62,"Nunavut","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-09-04",62,"Nunavut","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-04",62,"Nunavut","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",5318,2814,2504,0,0,0,0,8.57885257180297
"2021-09-04",62,"Nunavut","Total","Total",44918,23356,21562,0,0,0,0,10.7125938842637
"2021-09-04",62,"Nunavut","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-04",62,"Nunavut","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-11",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax",13335606,4408602,6122652,12106,1,0,2792245,16.4059481588851
"2021-09-11",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-11",1,"Canada","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",2799418,1698531,404441,62,0,0,696384,14.8449220963973
"2021-09-11",1,"Canada","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-11",1,"Canada","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",38143708,15744317,13192262,61046,4,0,9146079,17.4568713741765
"2021-09-11",1,"Canada","Total","Total",54281212,21852615,19720382,73214,5,0,12634996,17.8096887213478
"2021-09-11",1,"Canada","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-11",1,"Canada","Unknown","Unknown",2480,1165,1027,0,0,0,288,7.81601383915903
"2021-09-11",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax",243438,87804,155634,0,0,0,0,12.4026175689604
"2021-09-11",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-11",10,"Newfoundland and Labrador","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",27262,26894,368,0,0,0,0,10.2132490701308
"2021-09-11",10,"Newfoundland and Labrador","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-11",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",526429,306525,219904,0,0,0,0,13.1738717486612
"2021-09-11",10,"Newfoundland and Labrador","Total","Total",797129,421223,375906,0,0,0,0,13.5887718016385
"2021-09-11",10,"Newfoundland and Labrador","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-11",10,"Newfoundland and Labrador","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-11",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax",58899,28294,30605,0,0,0,0,10.9835793915669
"2021-09-11",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-11",11,"Prince Edward Island","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",5897,5285,612,0,0,0,0,8.6821990260005
"2021-09-11",11,"Prince Edward Island","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-11",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",180663,94429,86234,0,0,0,0,12.1043886963448
"2021-09-11",11,"Prince Edward Island","Total","Total",245459,128008,117451,0,0,0,0,12.4108852061597
"2021-09-11",11,"Prince Edward Island","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-11",11,"Prince Edward Island","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-11",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax",432133,146669,285464,0,0,0,0,12.9764886902143
"2021-09-11",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-11",12,"Nova Scotia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",59870,59014,856,0,0,0,0,10.9999308239194
"2021-09-11",12,"Nova Scotia","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-11",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",976138,558330,417808,0,0,0,0,13.7913592488427
"2021-09-11",12,"Nova Scotia","Total","Total",1468726,764282,704444,0,0,0,0,14.1999059163156
"2021-09-11",12,"Nova Scotia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-11",12,"Nova Scotia","Unknown","Unknown",585,269,316,0,0,0,0,6.37161184723186
"2021-09-11",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-11",24,"Quebec","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-11",24,"Quebec","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-11",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax",5437614,2014529,3423085,0,0,0,0,15.5088509196765
"2021-09-11",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-11",35,"Ontario","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",1087938,864737,223201,0,0,0,0,13.8997947194802
"2021-09-11",35,"Ontario","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-11",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",14541660,8060389,6481271,0,0,0,0,16.4925281913659
"2021-09-11",35,"Ontario","Total","Total",21067212,10939655,10127557,0,0,0,0,16.8632284561899
"2021-09-11",35,"Ontario","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-11",35,"Ontario","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-11",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax",533326,363567,169702,56,1,0,0,13.1868881484474
"2021-09-11",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-11",46,"Manitoba","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",85613,79668,5945,0,0,0,0,11.3575924197578
"2021-09-11",46,"Manitoba","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-11",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1312721,760352,552313,53,3,0,0,14.0876126402258
"2021-09-11",46,"Manitoba","Total","Total",1931660,1203587,727960,109,4,0,0,14.4738902948308
"2021-09-11",46,"Manitoba","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-11",46,"Manitoba","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-11",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax",338823,152961,182339,3523,0,0,0,12.7332331261146
"2021-09-11",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-11",47,"Saskatchewan","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",91081,74316,16765,0,0,0,0,11.4195044994762
"2021-09-11",47,"Saskatchewan","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-11",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1092452,565061,508642,18749,0,0,0,13.9039352690599
"2021-09-11",47,"Saskatchewan","Total","Total",1522356,792338,707746,22272,0,0,0,14.2357696928123
"2021-09-11",47,"Saskatchewan","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-09-11",47,"Saskatchewan","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-09-11",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax",1178100,571320,598630,8150,0,0,0,13.9794135292342
"2021-09-11",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2021-09-11",48,"Alberta","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",308214,266722,41476,16,0,0,0,12.6385496258851
"2021-09-11",48,"Alberta","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2021-09-11",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",4243411,2125667,2075967,41776,1,0,0,15.2608779849187
"2021-09-11",48,"Alberta","Total","Total",5729725,2963709,2716073,49942,1,0,0,15.56117809452
"2021-09-11",48,"Alberta","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
